Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Occluded,Error
1018,1032,1304,DV3,20,1326,0.0033,2.7493,262.6783,0.0029,5.9305,39.3892,0.0,5.5915,136.9099,0.01,0.0138,1,0.05,0.1894,25,6,25.8943,27.0142,28.338,9.0159,9.4058,9.8667,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1298,0.0033,1.0606,3.8049,0.0182,5.9085,21.1968,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1304,0.0033,1.18,28.338,0.0182,5.9246,21.1968,0.3482,5.5468,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,4,0.0808,64.3382,158.2059,1.2883,12.3946,34.9583,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,18.0996,85.7843,155.1915,0.0258,0.1223,0.2213,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,257.3528191020526,257.3528191020855,0,16.2563,57.1517,1.6871,1.6871,moderate,elevated,average,5,6,60,2,,[7.341582598366338e-09]
1018,1032,1304,DV3,20,1326,0.0006,1.1221,100.147,0.0011,2.5564,17.9722,0.0,5.5915,136.9099,0.01,0.0138,1,0.05,0.1894,25,6,10.7843,11.3172,11.9618,3.7549,3.9404,4.1649,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1298,0.0006,0.4588,1.551,0.0034,2.5559,8.6402,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1304,0.0006,0.5088,11.9618,0.0034,2.5623,8.6402,0.3482,5.5468,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,4,0.0006,24.4258,59.1964,0.0847,2.1558,7.1588,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,10.4101,39.5074,70.8006,0.0148,0.0563,0.101,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,97.7019848489108,97.7019848489238,0,1.0274,26.3945,40.4908,40.4908,profound,elevated,average,5,6,60,2,,[7.341582598366338e-09]
1018,1032,1304,DV3,30,1326,0.0002,2.6817,254.5397,0.0011,5.8184,39.4599,0.0,5.5915,136.9099,0.01,0.0138,1,0.05,0.1894,25,6,25.8907,27.0674,28.3513,9.0146,9.4243,9.8714,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1298,0.0002,1.0414,3.7755,0.0011,5.8016,21.0326,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1304,0.0002,1.1612,28.3513,0.0011,5.8182,21.0326,0.3482,5.5468,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,4,0.0556,62.2984,152.4471,1.2414,9.9239,28.6102,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,2.7152,83.0646,160.4564,0.0039,0.1185,0.2288,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,249.19372847257853,249.19372847261113,0,16.0087,56.8851,30.6748,31.5951,moderate,elevated,average,5,6,60,2,,[7.341582598366338e-09]
1018,1032,1304,DV3,30,1326,0.0105,1.1515,92.0084,0.001,2.8611,18.0428,0.0,5.5915,136.9099,0.01,0.0138,1,0.05,0.1894,25,6,10.7807,11.3703,12.2667,3.7536,3.9589,4.271,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1298,0.0105,0.5151,1.7331,0.0586,2.8695,9.6549,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1304,0.0105,0.565,12.2667,0.0586,2.8745,9.6549,0.3482,5.5468,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,4,0.0258,22.3986,53.4377,0.4351,1.408,3.5308,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,25.7945,47.044,76.0654,0.0368,0.0671,0.1085,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,89.54289421943653,89.5428942194488,0,1.5526,30.2,75.9969,75.9969,profound,elevated,average,5,6,60,2,,[7.341582598366338e-09]
799,813,1050,,0,1071,0.0015,1.6464,133.0546,0.0015,3.7358,55.4983,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2191,25,5,1.3459,1.6128,1.9714,0.4686,0.5615,0.6864,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0015,0.6557,4.6404,0.0081,3.6527,25.8512,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0015,0.6602,4.6404,0.0081,3.638,25.8512,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.2354,42.549,122.1528,2.8988,30.2091,55.4983,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,14.3363,42.549,82.6708,0.0204,0.0607,0.1179,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,127.64700438571981,127.64700438575024,0,9.2044,63.9551,0.0,0.0,moderate,elevated,average,4,6,48,2,AF2,[2.7295999582816324e-09]
799,813,1050,,0,1071,0.0019,0.6876,55.6353,0.0006,1.5586,23.1238,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2191,25,5,0.5607,0.6719,0.8213,0.1952,0.2339,0.286,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0019,0.2732,1.9335,0.0105,1.5218,10.7712,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0019,0.2751,1.9335,0.0105,1.5157,10.7712,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0932,17.7266,50.8956,1.2078,12.3658,23.1238,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,5.9697,17.7266,34.445,0.0085,0.0253,0.0491,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,53.179939901317994,53.179939901330805,0,0.7297,33.9499,0.0,0.0,profound,elevated,average,4,6,48,2,AF2,[2.7295999582816324e-09]
799,813,1050,DV3,20,1071,0.0021,1.6934,128.2911,0.0014,4.0026,40.8903,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2191,25,5,3.3337,3.6682,4.1122,1.1607,1.2772,1.4318,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0021,0.709,3.9412,0.0116,3.9498,21.956,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0021,0.7231,4.1122,0.0116,3.9371,21.956,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.1403,40.9442,118.8613,2.8207,20.8191,40.4316,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,11.2115,48.4186,87.0799,0.016,0.0691,0.1242,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,122.83270939963488,122.832709399663,0,9.3474,58.3578,62.9524,63.3333,moderate,elevated,average,4,6,48,2,AF2,[2.7295999582816324e-09]
799,813,1050,DV3,20,1071,0.0019,0.8094,50.8717,0.0006,2.1558,18.5308,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2191,25,5,2.5485,2.7273,2.9621,0.8873,0.9496,1.0313,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0019,0.3872,1.6131,0.0106,2.157,8.9865,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0019,0.3983,2.9621,0.0106,2.1512,8.9865,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0019,16.1231,47.6041,0.2594,3.1488,8.0571,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,19.5782,29.174,38.8541,0.0279,0.0416,0.0554,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,48.36564491523313,48.365644915244104,0,0.9444,27.7415,68.0,68.0,profound,elevated,average,4,6,48,2,AF2,[2.7295999582816324e-09]
799,813,1050,DV3,30,1071,0.0048,1.7763,125.9093,0.0014,4.3929,40.9037,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2191,25,5,4.3276,4.696,5.1825,1.5068,1.635,1.8045,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0048,0.7829,3.8527,0.027,4.3616,21.4629,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0048,0.8016,5.1825,0.027,4.3486,21.4629,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0927,40.1419,117.2156,2.7816,16.1241,32.8983,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,23.9854,56.1321,89.2844,0.0342,0.0801,0.1273,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,120.4255619065927,120.42556190661983,0,10.0358,57.5793,66.0952,66.0952,moderate,elevated,average,4,6,48,2,AF2,[2.7295999582816324e-09]
799,813,1050,DV3,30,1071,0.0027,0.902,48.4899,0.0005,2.6116,18.5442,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2191,25,5,3.5424,3.7551,4.0324,1.2334,1.3074,1.404,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0027,0.4709,1.8781,0.015,2.6235,10.4625,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0027,0.4866,4.0324,0.015,2.6172,10.4625,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0495,15.3525,45.9583,0.5238,2.7955,6.772,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,32.3521,36.8875,41.0586,0.0461,0.0526,0.0586,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,45.95849742219087,45.958497422200665,0,1.8426,32.9533,69.7143,69.7143,profound,elevated,average,4,6,48,2,AF2,[2.7295999582816324e-09]
799,813,1050,,0,1071,0.0035,3.9024,319.9737,0.0036,7.7312,38.9138,0.0,5.5966,136.9099,0.01,0.0146,1,0.05,0.2191,25,5,30.6706,31.9181,33.5118,10.6789,11.1132,11.6681,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0035,1.392,5.1249,0.0195,7.7548,28.5502,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0035,1.5374,33.5118,0.0195,7.7708,28.5502,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.1986,104.9203,202.8359,1.6517,10.4996,27.1958,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,47.0658,104.9203,171.3903,0.0671,0.1496,0.2444,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,314.76081746185616,314.76081746191494,0,22.085,67.3586,0.0,0.0,moderate,elevated,average,4,6,48,2,AF3,[1.7616690332903574e-08]
799,813,1050,,0,1071,0.0015,1.6276,133.5134,0.0015,3.2233,17.6917,0.0,5.5966,136.9099,0.01,0.0146,1,0.05,0.2191,25,5,12.7786,13.2983,13.9623,4.4492,4.6302,4.8614,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0015,0.58,2.1353,0.0083,3.2309,11.8953,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0015,0.6405,13.9623,0.0083,3.2376,11.8953,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0779,43.7131,84.5098,0.6882,4.1537,10.6682,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,19.6061,43.7131,71.4077,0.028,0.0623,0.1018,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,131.1391568263097,131.13915682633407,0,2.5412,37.3522,0.0,0.0,profound,elevated,average,4,6,48,2,AF3,[1.7616690332903574e-08]
799,813,1050,DV3,20,1071,0.0068,3.6884,304.304,0.0034,7.1758,39.0545,0.0,5.5966,136.9099,0.01,0.0146,1,0.05,0.2191,25,5,30.8016,32.0546,33.6554,10.7245,11.1608,11.7181,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0068,1.2921,4.293,0.0378,7.1979,23.9159,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0068,1.4385,33.6554,0.0378,7.2168,23.9159,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.1043,99.6761,189.8647,1.5461,6.1364,14.2751,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,20.2779,99.6761,178.8719,0.0289,0.1422,0.2551,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,299.0282450182648,299.0282450183204,0,20.884,61.2882,1.2381,1.4286,moderate,elevated,average,4,6,48,2,AF3,[1.7616690332903574e-08]
799,813,1050,DV3,20,1071,0.0106,1.4785,117.8436,0.0013,2.9591,17.8323,0.0,5.5966,136.9099,0.01,0.0146,1,0.05,0.2191,25,5,12.9095,13.4348,14.1059,4.4948,4.6777,4.9114,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0106,0.5328,1.7993,0.0589,2.9682,10.0237,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0106,0.5942,14.1059,0.0589,2.9763,10.0237,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0165,38.4798,71.5386,0.5825,1.2921,2.2524,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,7.1819,43.2568,78.8893,0.0102,0.0617,0.1125,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,115.40658438271839,115.40658438273942,0,2.4512,31.4849,40.0,40.0,profound,elevated,average,4,6,48,2,AF3,[1.7616690332903574e-08]
799,813,1050,DV3,30,1071,0.0015,3.5944,296.4691,0.0033,6.9702,39.1248,0.0,5.5966,136.9099,0.01,0.0146,1,0.05,0.2191,25,5,30.8671,32.1228,33.7272,10.7473,11.1845,11.7431,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0015,1.2554,4.3022,0.0083,6.9934,23.9668,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0015,1.4023,33.7272,0.0083,7.0134,23.9668,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0571,97.054,183.3791,1.4933,3.9549,7.8148,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,6.8839,97.054,182.6128,0.0098,0.1384,0.2604,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,291.1619587964694,291.1619587965235,0,20.5912,61.3611,4.1905,20.5714,moderate,elevated,average,4,6,48,2,AF3,[1.7616690332903574e-08]
799,813,1050,DV3,30,1071,0.0088,1.4975,110.0087,0.0012,3.2553,17.9027,0.0,5.5966,136.9099,0.01,0.0146,1,0.05,0.2191,25,5,12.975,13.503,14.1777,4.5176,4.7015,4.9364,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0088,0.5862,1.9889,0.0491,3.2656,11.0796,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0088,0.6477,14.1777,0.0491,3.2724,11.0796,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0636,35.8892,65.053,0.5297,3.4174,8.7127,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,20.5759,49.564,82.6301,0.0293,0.0707,0.1178,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,107.54029816092273,107.54029816094223,0,3.0717,34.9176,72.9524,72.9524,profound,elevated,average,4,6,48,2,AF3,[1.7616690332903574e-08]
799,813,1050,,0,1071,0.0,2.7472,222.4619,0.0,5.3883,49.2179,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2177,25,5,30.9915,32.0483,33.3815,10.7906,11.1586,11.6228,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0088,0.954,5.1314,0.0491,5.3145,28.5862,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0088,1.102,33.3815,0.0491,5.3423,28.5862,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.1983,72.4028,212.3465,1.7292,26.0315,49.2179,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,22.2478,72.4028,151.6315,0.0317,0.1033,0.2162,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,217.20843353128095,217.2084335312887,0,13.5756,67.4018,0.0,0.0,moderate,elevated,average,4,6,48,2,AF1,[2.7820341203640533e-09]
799,813,1050,,0,1071,0.0,1.1462,92.8845,0.0,2.247,20.5071,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2177,25,5,12.9123,13.3526,13.908,4.4958,4.6491,4.8425,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0036,0.3974,2.138,0.0203,2.2141,11.9103,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0036,0.4591,13.908,0.0203,2.2257,11.9103,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0778,30.1644,88.4724,0.7204,10.6252,20.5071,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,9.2692,30.1644,63.175,0.0132,0.043,0.0901,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,90.49334507062626,90.4933450706296,0,2.0911,37.3954,0.0,0.0,profound,elevated,average,4,6,48,2,AF1,[2.7820341203640533e-09]
799,813,1050,DV3,20,1071,0.0,2.576,208.0375,0.0,5.0057,39.331,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2177,25,5,31.1202,32.1872,33.5338,10.8354,11.2069,11.6758,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0047,0.8882,4.3108,0.0263,4.9483,24.0149,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0047,1.0373,33.5338,0.0263,4.9781,24.0149,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.1057,67.574,199.3364,1.6232,16.9041,34.6128,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,15.6668,67.574,159.5222,0.0223,0.0964,0.2275,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,202.7219105696086,202.72191056961555,0,12.6919,61.4298,27.0476,27.0476,moderate,elevated,average,4,6,48,2,AF1,[2.7820341203640533e-09]
799,813,1050,DV3,20,1071,0.0,1.0461,78.4601,0.0,2.164,17.9501,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2177,25,5,13.041,13.4915,14.0604,4.5406,4.6975,4.8955,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0017,0.3861,1.8069,0.0096,2.1511,10.066,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0017,0.4485,14.0604,0.0096,2.1632,10.066,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0148,25.3455,75.4623,0.6145,2.8465,5.902,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,9.6132,31.7444,71.0657,0.0137,0.0453,0.1013,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,76.00682210895411,76.00682210895675,0,1.9687,31.6292,63.4286,63.4286,profound,elevated,average,4,6,48,2,AF1,[2.7820341203640533e-09]
799,813,1050,DV3,30,1071,0.0,2.5073,200.8253,0.0,4.9087,39.4036,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2177,25,5,31.1846,32.2567,33.61,10.8578,11.2311,11.7023,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0025,0.8727,4.3201,0.0137,4.8619,24.0667,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0025,1.0222,33.61,0.0137,4.8922,24.0667,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0595,65.1595,192.8314,1.5702,12.3404,27.3103,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,1.8356,65.1595,163.4675,0.0026,0.0929,0.2331,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,195.47864908877187,195.47864908877966,0,12.6764,61.5036,29.0476,45.8095,moderate,elevated,average,4,6,48,2,AF1,[2.7820341203640533e-09]
799,813,1050,DV3,30,1071,0.0,1.0806,75.011,0.0,2.5111,18.0227,0.0,5.6064,136.9099,0.01,0.0145,1,0.05,0.2177,25,5,13.1053,13.5609,14.1365,4.563,4.7216,4.9221,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0073,0.4496,1.9277,0.0407,2.5049,10.7388,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0073,0.5121,14.1365,0.0407,2.5155,10.7388,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,3,0.0611,23.0504,68.9573,0.5615,3.4403,8.3587,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,17.1969,38.5508,75.011,0.0245,0.055,0.107,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,68.76356062811786,68.76356062812047,0,2.5875,33.8467,100.0,100.0,profound,elevated,average,4,6,48,2,AF1,[2.7820341203640533e-09]
799,813,1050,,0,1072,0.004,3.9359,323.681,0.0036,7.8208,47.5837,0.0,5.6012,136.9099,0.01,0.0146,1,0.05,0.2224,25,5,30.6519,31.8987,33.4916,10.6724,11.1065,11.6611,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.004,1.4018,5.0624,0.0225,7.8095,28.2022,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.004,1.5471,33.4916,0.0225,7.8252,28.2022,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,4,0.1922,79.6173,202.1821,1.6464,19.5489,47.5837,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,50.4707,106.1563,171.5871,0.072,0.1514,0.2447,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,318.4690303935855,318.46903039367146,0,22.0665,66.9383,0.0,0.0,moderate,elevated,average,4,6,48,2,,[2.910671012644837e-09]
799,813,1050,,0,1072,0.0011,1.6415,135.058,0.0015,3.2606,19.8262,0.0,5.6012,136.9099,0.01,0.0146,1,0.05,0.2224,25,5,12.7708,13.2902,13.9539,4.4465,4.6274,4.8585,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1045,0.0011,0.5841,2.1092,0.0059,3.2537,11.7503,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1050,0.0011,0.6446,13.9539,0.0059,3.2602,11.7503,0.3482,5.546,5.5709,0.01,0.01,0.02,0.05,0.05,0.05,4,0.0752,33.1711,84.2373,0.686,7.9794,19.8262,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,21.0247,44.2281,71.4896,0.03,0.0631,0.102,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,132.68422091654776,132.6842209165835,0,2.5219,36.9319,0.0,0.0,profound,elevated,average,4,6,48,2,,[2.910671012644837e-09]
